,fmp_alpha,mom_1m,mom_3m,mom_12m
PFE,0.0,-1.3588500836069293,-0.5964996717851423,-0.24663227439018942
MRK,0.0,0.04501758872680739,-0.2087227635500306,0.2632360585252266
PEP,0.0,0.07246812001368852,-0.22522005968567838,0.07643624968217566
KO,0.0,-0.41295410642782526,-0.25086979333982296,0.0002518035370566718
ADBE,0.0,-0.0720131565128086,0.33173275709638617,0.6300746138905149
CSCO,0.0,-0.4523542449469624,0.21613759404580346,0.28006524329127425
WMT,0.0,0.37451510354927864,0.1766698846231547,0.22151609508789105
MCD,0.0,-0.32120019104615416,-0.28393863139097464,0.09407355781356264
ACN,0.0,0.13674731283463304,0.09091189054147497,0.19689012434663467
CRM,0.0,0.13029204639744574,-0.06251048648468105,0.39454279452701446
TMO,0.0,-0.562266383149971,-0.1837507188771088,-0.024024642978903943
DIS,0.0,-0.40690308525081065,-0.2410274433384787,-0.2067127677842483
LIN,0.0,-0.11208666725686678,0.02455047483073569,0.31875558845687
NFLX,0.0,-0.8096173484792346,-0.31776374994790046,0.5578700468207959
ABT,0.0,-0.7211305779436143,-0.32614672676072853,0.01009085342682936
DHR,0.0,0.016635476052392573,0.24601760642749015,-0.05100703126837958
WFC,0.0,0.2503450170762811,0.17539778077692336,0.044062510942643685
CMCSA,0.0,0.05067020704816416,0.5203751100366749,0.3648812956385252
VZ,0.0,0.04674264767304326,-0.19527973266330134,-0.1064062319563075
NEE,0.0,-0.018883686333999172,-0.42190966534968144,-0.19268899083564328
NKE,0.0,-1.1653358551009765,-0.7165162107813594,-0.04376514771259987
PM,0.0,0.24794876617629447,0.017116168152184752,0.06926698691727695
TXN,0.0,-0.4738254806448805,-0.23350231596616533,0.03168683403780259
HON,0.0,0.35401735197824724,-0.15076564154107652,0.12025463663922853
UPS,0.0,-0.8325774781181394,-0.3378279160634321,-0.05262547720761057
LOW,0.0,-0.8046487491602332,-0.03905395541896439,0.15919611791746113
RTX,0.0,-1.879564564881055,-1.0770575011718262,-0.10530753179810903
MS,0.0,0.29292442337531854,0.0770735552546542,0.04385060243870409
INTC,0.0,0.6955040116855864,0.3062081999655941,0.2921319303717993
GS,0.0,0.5426642423751491,0.18594968022662428,0.08226829524229762
AMD,0.0,-1.0475743379202593,-0.4873605730128756,0.379542574585646
IBM,0.0,0.49992639043265275,0.5212069296012678,0.22111274702936468
SBUX,0.0,-0.3627691836511846,-0.28275075119593573,0.07834983374061388
CAT,0.0,0.10113754285866738,0.5985304560531097,0.4902670346061292
DE,0.0,0.11457333461425723,-0.2353382276966247,0.13685256952717495
UNP,0.0,-0.5284173305383901,0.2077556488572836,0.0512924633400057
BA,0.0,-1.6493289358697085,-0.07288898291531476,0.3701040637433637
AAPL,0.0,-0.3945713666325208,-0.23469224253497245,0.17336183908161007
MSFT,0.0,-0.3524467783726606,-0.18800601171045495,0.3391428181304117
AMZN,0.0,-0.5348031879016863,0.04028805419708492,0.15998830520262108
NVDA,0.0,-1.4412642901956523,0.02380093774209291,1.2932098937904208
GOOGL,0.0,-0.17280782173701636,0.2836323710592539,0.329141764692336
GOOG,0.0,-0.156248369438877,0.29204690000711064,0.3307910907300885
META,0.0,0.23235682897435472,0.19047357942070064,0.8828942240953456
TSLA,0.0,0.5651477492206265,-0.05197700582327203,-0.01808425291658622
BRK-B,0.0,0.20226823953320316,0.2939930346757862,0.3010092005536108
JPM,0.0,-0.1268495585111955,0.2336752017131416,0.31956302313681095
JNJ,0.0,-0.2010975834648039,-0.07315297435208112,0.025119478544617158
V,0.0,-0.3504947942410981,0.11305617158256798,0.2565898340749653
UNH,0.0,0.46443086370140874,0.2763465458687602,0.02885017820037461
PG,0.0,-0.12451745702145132,0.11666149162920236,0.1485853646403199
MA,0.0,0.04225374205391175,0.24462697903389108,0.3080143200777642
HD,0.0,-0.6842473712498767,0.1044601962608449,0.17611528422615597
BAC,0.0,-0.23505315765293622,0.04249157072334464,-0.1141787068070177
CVX,0.0,0.5292710737006106,0.4309636388669933,0.13864302609459933
LLY,0.0,-0.036485203275690825,0.8004400151672293,0.6690651966719754
XOM,0.0,0.8617631354455053,0.5187075452019347,0.3042456625400789
AVGO,0.0,-0.5470500999435668,0.10096927681312762,0.6239940233907432
COST,0.0,0.4195106260156618,0.2691364985468878,0.15685653225624774
ABBV,0.0,0.4632060030014755,0.5274262598229544,0.1480862537122266
PFE,0.0,-1.3618290600436667,-0.572633800726416,-0.23282151424799458
MRK,0.0,-0.45370362179488,-0.25432464852724657,0.27670804404808724
PEP,0.0,-0.10038147920283436,-0.20027456396174825,0.07866948580757827
KO,0.0,-0.4422151177900058,-0.20457138969984268,0.009691593121905151
ADBE,0.0,-0.35431113609420173,0.26430290730496564,0.6445216047000732
CSCO,0.0,-0.5142270910747455,0.29502900227894013,0.30768077584716447
WMT,0.0,0.32429107816047376,0.1951254181582347,0.21503845582988135
MCD,0.0,-0.3437694848301778,-0.22288407862999549,0.11469888619518864
ACN,0.0,0.04396670199579189,0.2582180404158221,0.22780394236051238
CRM,0.0,-0.13279275367872767,-0.04454025495491809,0.3985220073312805
TMO,0.0,-0.9475148001532099,-0.14313103057125431,-0.009461192281726927
DIS,0.0,-0.6269580724848032,-0.29464404908800157,-0.1958754704118042
LIN,0.0,-0.1197364499895408,0.05205083872331073,0.33787358932253975
NFLX,0.0,-1.3628383003000413,-0.37753489838602405,0.5711966508832371
ABT,0.0,-0.8129974823287576,-0.35025006057453245,0.01843719949530831
DHR,0.0,-0.29219459075773235,0.19534573449034598,-0.03462731283503684
WFC,0.0,-0.08851751025170351,0.11568371335061922,0.044387065838786155
CMCSA,0.0,-0.026808741538864478,0.5345020504242939,0.38988228315072804
VZ,0.0,0.046753671531081675,-0.1582579308465828,-0.07946113016249645
NEE,0.0,0.05691216452350023,-0.32318684910404283,-0.16081063034701215
NKE,0.0,-0.9415696903036515,-0.7143943128907164,-0.026144338255136845
PM,0.0,0.08642608072780922,-0.04970969732105823,0.054626015537130646
TXN,0.0,-0.6762938140482087,-0.12120366993865828,0.04771166880290245
HON,0.0,0.1815657230947738,-0.17401934059080748,0.12696233628326392
UPS,0.0,-1.1046731229380202,-0.33136627795796425,-0.052654113372015976
LOW,0.0,-0.888157058496529,-0.04876730592518941,0.16941601888781954
RTX,0.0,-2.15295013877129,-1.1345540998357708,-0.1101383531211293
MS,0.0,0.0079024438450781,0.045311649829104184,0.034600650034837144
INTC,0.0,0.13662337080786324,0.21728309182036165,0.29533119249018414
GS,0.0,0.3236139215377616,0.2183439136461951,0.08303989349771679
AMD,0.0,-1.464503028669569,-0.4586826156475152,0.39071155973589766
IBM,0.0,0.2988691938780237,0.561588462123698,0.22871606804712608
SBUX,0.0,-0.17515473049545438,-0.15806387802213884,0.10872280291617464
CAT,0.0,0.02078219850900842,0.6625199694684967,0.5279997548352928
DE,0.0,-0.37725304530807513,-0.19696482825981487,0.13565107791794162
UNP,0.0,-0.6895566258637853,0.23533381999383396,0.04756308139062382
BA,0.0,-1.7060470663737783,-0.11380932437658542,0.3770594581918799
AAPL,0.0,0.008149821630154541,-0.17484828275611974,0.1870849347450918
MSFT,0.0,-0.07477459440516254,-0.10472521600805429,0.33228372682256824
AMZN,0.0,-0.009133099288034074,0.1687500273575866,0.18701572670784505
NVDA,0.0,-1.2754536900909073,0.23135461460139783,1.3607070697262182
GOOGL,0.0,0.14128388843808715,0.441112519786266,0.3271714020809231
GOOG,0.0,0.178942802976243,0.4476353314425645,0.33213091897368974
META,0.0,0.6076486720607108,0.35595848775129646,0.8837913501621734
TSLA,0.0,1.0140658923787589,0.22488947854510366,0.031123967610011346
BRK-B,0.0,0.25255701638624917,0.3246901413987566,0.3135494544537283
JPM,0.0,-0.056537010295216295,0.24374952349842305,0.3358842922908053
JNJ,0.0,-0.2604432525209761,-0.03468007095082104,0.005818655452350163
V,0.0,-0.29790523379835854,0.14052285711294354,0.2559136681820038
UNH,0.0,0.5961377906108796,0.2920722035147243,0.026600116702485743
PG,0.0,-0.1416613435633547,0.0884525288822231,0.13897166601340083
MA,0.0,0.15166184558493123,0.27248764727773533,0.32885879617101266
HD,0.0,-0.5255280024395765,0.02023505761920452,0.18757562602505018
BAC,0.0,-0.3244114235030411,-0.013754561513151131,-0.09620586497033712
CVX,0.0,0.8027791375017945,0.41882951209291086,0.15403256324088488
LLY,0.0,0.11779987100844425,0.8661317138750815,0.6236901188321755
XOM,0.0,1.0864365884339295,0.48937785496811204,0.31965575077626995
AVGO,0.0,-0.175360967268539,0.12712506751030972,0.6391355188683338
COST,0.0,0.6009055464345274,0.2771738626287874,0.16888136422405553
ABBV,0.0,0.6497437522228271,0.6059851296018421,0.14128463731491603
PFE,0.0,-1.091405726654409,-0.39012848776278464,-0.23873561748310723
MRK,0.0,-0.3105079791703895,-0.21998787896364025,0.23668709578549507
PEP,0.0,-0.10168617676498881,-0.19655950297479485,0.0723784698397959
KO,0.0,-0.5356286779003074,-0.24697799705314072,0.0016405263267024184
ADBE,0.0,0.028606660372642256,0.2971583721431368,0.6393324043687372
CSCO,0.0,-0.3749549871324014,0.29801692792028334,0.3165777966432811
WMT,0.0,0.4693439404094599,0.22355220394564812,0.22976027782635822
MCD,0.0,-0.4717929965972476,-0.24744212313981473,0.11821583426284255
ACN,0.0,0.1234310855452656,0.28312947044280046,0.24234668183170716
CRM,0.0,0.0694124005311556,0.005860543498471316,0.3810273644461777
TMO,0.0,-0.719947122117135,-0.10368079694051735,0.006512974843914332
DIS,0.0,-0.19291930005218116,-0.33418504212471056,-0.176581089657733
LIN,0.0,0.009674376425404141,0.08952367950932683,0.35645720544847315
NFLX,0.0,-0.6264411953100115,-0.24875958841349813,0.5835748672805199
ABT,0.0,-0.7393356724569955,-0.39506233469998575,0.007382041353402258
DHR,0.0,-0.053123409805227784,0.2594804561249515,-0.012179938945990898
WFC,0.0,0.06025226576480147,0.15024840549334195,0.07033420519291289
CMCSA,0.0,-0.08290497668020347,0.4486018285773783,0.3873247554450825
VZ,0.0,-0.06311564853890905,-0.23896066170915287,-0.09412685831943957
NEE,0.0,0.13402651530211918,-0.34376588250226847,-0.15908809103724708
NKE,0.0,-0.8397014020434894,-0.8067354965175784,-0.016517003574588074
PM,0.0,-0.035911326413843536,-0.12010310838359617,0.04844467672409991
TXN,0.0,-0.3325547980255026,-0.1318012555534973,0.0555199289552214
HON,0.0,0.4360391818306719,-0.18013024785782594,0.14392345595890343
UPS,0.0,-0.9300935744690109,-0.39957147155672956,-0.014920624642023816
LOW,0.0,-0.5506650839089349,-0.061440171165672464,0.18018787384922363
RTX,0.0,-1.9509100933331496,-1.0936460481900494,-0.09321256077961959
MS,0.0,-0.03621675627641041,0.0326281038927263,0.04993031802673231
INTC,0.0,0.6678067200368121,0.18955421323739996,0.31263037082999434
GS,0.0,0.44682783507380863,0.2597287469586562,0.11021842712176966
AMD,0.0,-0.480610421675435,-0.3187173393855387,0.4698412595422893
IBM,0.0,0.2517559360890429,0.4906473316994777,0.22271739738277385
SBUX,0.0,-0.25211897493006274,-0.19393492895800302,0.14263654854515784
CAT,0.0,0.23851554101221017,0.6375865930691966,0.540592763770129
DE,0.0,-0.03375666798202115,-0.2168014969525638,0.15540107286330174
UNP,0.0,-0.7004649218627033,0.19194068359682426,0.05677139289042399
BA,0.0,-1.0494506490853888,-0.09547190855315923,0.41443452957426774
AAPL,0.0,-0.42396625412938205,-0.3287396501508941,0.17885869767765483
MSFT,0.0,-0.3917755951008606,-0.24545538416131585,0.32796876294546995
AMZN,0.0,-0.6219641260534434,-0.05056116191814741,0.17680831686578846
NVDA,0.0,-1.073344368591334,0.0798333237653206,1.357345161907257
GOOGL,0.0,-0.10096485028650237,0.36380352436081287,0.32172337638099535
GOOG,0.0,-0.09231093801895174,0.3682367805827016,0.32549251746641705
META,0.0,0.5856437628206295,0.20789221305225114,0.8944712136731234
TSLA,0.0,0.42861765902951543,0.026408204579047467,0.06545160199991862
BRK-B,0.0,0.12137710094508236,0.28476044355190444,0.3099744433821586
JPM,0.0,-0.1660237280130814,0.2021341984005387,0.34413177271740114
JNJ,0.0,-0.5249053181268271,-0.05722477714651886,-0.0051725064210808025
V,0.0,-0.6439444032309711,0.058660991253999484,0.24986345453455552
UNH,0.0,0.45752402894491473,0.22497505075782653,0.024564767936934406
PG,0.0,-0.3269665982731289,0.014797765521576522,0.1346728758182838
MA,0.0,-0.21771006910558066,0.15547677399047988,0.32720249192797213
HD,0.0,-0.6898665687590158,-0.10734292296172088,0.1679991018022221
BAC,0.0,-0.4578385777965108,-0.09695178559619011,-0.0878989856935003
CVX,0.0,0.6489969511625979,0.40979133483274266,0.21398581337555556
LLY,0.0,-0.055582579770998564,0.7458785649208952,0.6176392943326211
XOM,0.0,0.890458867045488,0.4857333885104391,0.3744156374804952
AVGO,0.0,-0.39068398906440427,-0.08811061223057992,0.6366083336119952
COST,0.0,0.4272987002505748,0.1837984203436136,0.20139284404652347
ABBV,0.0,0.5874484465733536,0.6563567409833024,0.13614663670479132
PFE,0.0,-1.3761536908848124,-0.4091010481093913,-0.24512273783278626
MRK,0.0,-0.444511459306951,-0.24537668023273085,0.2408194539461419
PEP,0.0,-0.3784343668606782,-0.26682523808753134,0.06242748328304326
KO,0.0,-0.6905957043470718,-0.27192687195450693,0.004501410678784068
ADBE,0.0,-0.39147643814534616,0.17430339402328832,0.6376817291490777
CSCO,0.0,-0.646054336678977,0.188861197535394,0.31409548720393554
WMT,0.0,0.35389111702358855,0.22355160813692354,0.2511390727412409
MCD,0.0,-0.6584329222816057,-0.30862860569497963,0.11860231942199562
ACN,0.0,-0.2940791677211849,0.15697028988848816,0.23113428216082776
CRM,0.0,-0.38545907042764416,-0.09689508949786951,0.38330975444241755
TMO,0.0,-0.896446235921438,-0.040768754233278415,-0.0025072380193419397
DIS,0.0,-0.4650178602390458,-0.3976512572874231,-0.16248939159324916
LIN,0.0,-0.2775219225349508,-0.021897426594542857,0.36014619196622477
NFLX,0.0,-1.0678689403956345,-0.31741489076849794,0.6140368357065255
ABT,0.0,-0.94379951856261,-0.41917453845447517,-0.0015038959631032967
DHR,0.0,-0.37474894810763315,0.2522255492701211,-0.026805036052297893
WFC,0.0,-0.14499731280832018,0.031458183369496684,0.07513557469647181
CMCSA,0.0,-0.31376440514334325,0.3020715452670548,0.3926605799964491
VZ,0.0,-0.11615705413547062,-0.30888063285251155,-0.08897174090716287
NEE,0.0,-0.37752234229430304,-0.44947509928221896,-0.17849689632513133
NKE,0.0,-1.043484148025117,-0.8925573588306728,-0.005699184590478468
PM,0.0,-0.33804127423167785,-0.17011996461060663,0.0755436607829677
TXN,0.0,-0.7124595623605439,-0.3844271660416232,0.04545087224171551
HON,0.0,0.11399303074885392,-0.27764899809229737,0.13402205651658472
UPS,0.0,-1.2515010962654545,-0.506375451045423,-0.009428008097185803
LOW,0.0,-0.7800698827086325,-0.2389094600907482,0.16147883486475267
RTX,0.0,-1.8501710190557183,-1.081213013862286,-0.07331170401086706
MS,0.0,-0.12948105202533844,-0.04887225647703719,0.0779669051373516
INTC,0.0,0.2607844504119621,0.04317600373761055,0.3188354151159827
GS,0.0,0.2566646614480317,0.18483684455908955,0.12994423384206255
AMD,0.0,-0.7086402047422786,-0.4841983611875387,0.4774174832213868
IBM,0.0,-0.16448671519588043,0.37178109824017724,0.22134325165418633
SBUX,0.0,-0.4300429132482262,-0.24559484481162697,0.140936481075858
CAT,0.0,-0.11471860262874811,0.5050852421799807,0.5602515549888766
DE,0.0,-0.29317782597886444,-0.25971490930779817,0.17743441327209653
UNP,0.0,-0.9996197420879448,0.08928407835667729,0.06414803567487581
BA,0.0,-1.5758529228717353,-0.23356721418446247,0.4523473852587401
AAPL,0.0,-0.6366669321985987,-0.3895358300377807,0.16764995018171513
MSFT,0.0,-0.3935741061843543,-0.2524421900141256,0.33202485692754324
AMZN,0.0,-0.6111581827846448,-0.046226125534805984,0.1647675364122817
NVDA,0.0,-1.1268837770099598,0.2059470887520174,1.3939135075744806
GOOGL,0.0,-0.021024572989017276,0.36257498514577646,0.34286727720029964
GOOG,0.0,-0.007523856155116526,0.3607651345308045,0.3446614890901576
META,0.0,0.3364851225144947,0.21613411014260464,0.9191183614098171
TSLA,0.0,0.23910442443743873,-0.12930591117898693,0.04815306570873856
BRK-B,0.0,0.07943372595900344,0.28070338877145096,0.3182956614410184
JPM,0.0,-0.1377764749919792,0.24295908731406657,0.37145216360850586
JNJ,0.0,-0.5273363204459773,-0.09700732985209326,-0.01100762804348121
V,0.0,-0.7140356592290122,0.045119168713904756,0.26752281881419493
UNH,0.0,0.3638436121924773,0.27867988599601823,0.031402352372109865
PG,0.0,-0.5043260327907402,-0.03750536803838633,0.12050870004965653
MA,0.0,-0.3503610126130492,0.1728237030005806,0.33926673009219943
HD,0.0,-0.8317374719276724,-0.024679132456092656,0.18169199688898863
BAC,0.0,-0.5273221059810709,-0.05918227797921505,-0.06237712006561069
CVX,0.0,0.7982549894450894,0.4508985080307082,0.25960505650833077
LLY,0.0,-0.06680617216883133,0.7940769048970453,0.6299103140367218
XOM,0.0,1.1802075945943193,0.583704459369256,0.4276128159018312
AVGO,0.0,-0.5133205496756479,-0.0826868878526068,0.6510056168012246
COST,0.0,0.6076660888984056,0.24166871704711834,0.1906893040017542
ABBV,0.0,0.46566400279370956,0.638723593096413,0.14404351132005222
PFE,0.0,-1.4287829645231747,-0.43263032472762175,-0.24888551325695174
MRK,0.0,-0.47146970149468004,-0.2694928456031098,0.23388053964387534
PEP,0.0,-0.6385280134213343,-0.2810447323140539,0.04572454157743577
KO,0.0,-0.8474112970111518,-0.2760778862514073,0.006666774940857434
ADBE,0.0,-0.590244500836548,0.20099172590448422,0.6570817336464205
CSCO,0.0,-0.6446847392888402,0.22481859156504536,0.3251678108918086
WMT,0.0,0.22980721725015218,0.18321320571828403,0.23686173586685766
MCD,0.0,-0.8030892467993582,-0.37555601346025647,0.11230474793099188
ACN,0.0,-0.2294981827534408,0.19341046258986117,0.2526453162371529
CRM,0.0,-0.49980049350605693,-0.15636556376350974,0.38916229797773083
TMO,0.0,-1.0551283183418878,-0.07124881795445148,0.003362111320124872
DIS,0.0,-0.6029148771116808,-0.3952360600097715,-0.15044809912554047
LIN,0.0,-0.2662464320252287,-0.0047917542601472185,0.38056414112686343
NFLX,0.0,-1.178947129939134,-0.45729782523688733,0.6199950082624416
ABT,0.0,-0.8682232076144465,-0.44188457374845713,-0.0004353041158758897
DHR,0.0,-0.6463160907628569,0.23841591278887808,-0.016252903266123497
WFC,0.0,-0.27205373834190505,0.0798924313397067,0.09013973328081137
CMCSA,0.0,-0.350102064362138,0.3160639330484085,0.43051292242308214
VZ,0.0,-0.4021916527740359,-0.4101185029294858,-0.09214128071240446
NEE,0.0,-1.3746298996290438,-0.7534360496625037,-0.2441719631704241
NKE,0.0,-1.2406486660428722,-0.9055669758685556,-0.004143420750712834
PM,0.0,-0.5388394265502279,-0.1878032275183137,0.08493723799657094
TXN,0.0,-0.7629390314555202,-0.34929059706191934,0.05170467370102538
HON,0.0,0.011691762614930656,-0.26144290005495696,0.14163627540435086
UPS,0.0,-1.2094380056000538,-0.5156174753860072,0.009551150990553259
LOW,0.0,-0.8522573069424402,-0.2506770173646822,0.16511290748892726
RTX,0.0,-1.8971834760340673,-1.019818047155867,-0.053358423900882745
MS,0.0,-0.37257214855033505,-0.05336060202557569,0.09314809783035471
INTC,0.0,0.4027323164951335,0.19799007866668994,0.3618418791164527
GS,0.0,-0.030891634940656054,0.15909249720409235,0.14854683808883196
AMD,0.0,-0.48702965185298597,-0.3882733107364138,0.5238319447110057
IBM,0.0,-0.2259448706580942,0.3872363773597436,0.22655002146424097
SBUX,0.0,-0.7333081943218889,-0.2772200752255385,0.12436178094750372
